chr12	46757	46868
chr12	49558	49602
chr12	54949	55027
chr12	77422	77549
chr12	78537	78651
chr12	82517	82590
chr12	84271	84370
chr12	105019	105199
chr12	105251	105353
chr12	117723	117861
chr12	117972	118115
chr12	118217	118286
chr12	118654	118783
chr12	120557	120718
chr12	125470	125578
chr12	136950	137116
chr12	137619	137669
chr12	140564	140658
chr12	141363	141488
chr12	142917	143051
chr12	144857	144967
chr12	145241	145322
chr12	147337	147378
chr12	148437	148538
chr12	150506	150785
chr12	151675	151746
chr12	157737	157888
chr12	159073	159137
chr12	171950	172087
chr12	172700	172807
chr12	174644	174764
chr12	176751	176933
chr12	177321	177432
chr12	180072	180213
chr12	181174	181208
chr12	182184	182265
chr12	183988	184045
chr12	189188	189291
chr12	190678	190820
chr12	192092	192134
chr12	194034	194101
chr12	194741	194800
chr12	200834	200976
chr12	201953	202048
chr12	202550	202663
chr12	203509	203559
chr12	203815	203938
chr12	205807	205954
chr12	206980	207099
chr12	214511	214653
chr12	216582	216730
chr12	222038	222184
chr12	223091	223256
chr12	237286	237405
chr12	239330	239389
chr12	242199	242301
chr12	253273	253573
chr12	260272	260318
chr12	260348	260424
chr12	262171	262214
chr12	262238	262283
chr12	262640	262686
chr12	262985	263195
chr12	263242	263548
chr12	263579	264033
chr12	264662	264693
chr12	264760	265720
chr12	265827	265876
chr12	266796	266828
chr12	272176	272603
chr12	274997	275233
chr12	276463	276646
chr12	286369	286537
chr12	286832	287436
chr12	289223	289398
chr12	290307	290497
chr12	292477	292764
chr12	297499	297890
chr12	299295	299347
chr12	300412	300556
chr12	300765	300817
chr12	301838	302019
chr12	302491	302641
chr12	303019	303216
chr12	308245	308482
chr12	311211	311397
chr12	311558	311609
chr12	312903	313083
chr12	313664	313851
chr12	330036	330212
chr12	331623	331780
chr12	333499	333672
chr12	334570	334693
chr12	335854	335985
chr12	342384	342544
chr12	345352	345539
chr12	363408	363602
chr12	365314	365406
chr12	368348	368518
chr12	369036	369090
chr12	388768	388869
chr12	391294	391412
chr12	397916	398085
chr12	408192	408308
chr12	417786	417931
chr12	420346	420426
chr12	421237	421372
chr12	433054	433153
chr12	437535	437574
chr12	437653	437735
chr12	449714	449764
chr12	460406	460462
chr12	460996	461101
chr12	463785	463836
chr12	469452	469740
chr12	472444	472509
chr12	485364	485407
chr12	488955	489039
chr12	489068	489115
chr12	489957	490045
chr12	498565	498691
chr12	514598	514653
chr12	521572	521615
chr12	523762	523870
chr12	524267	524416
chr12	524792	524908
chr12	527437	527535
chr12	529212	529265
chr12	530339	530466
chr12	531487	531608
chr12	531890	531987
chr12	533146	533431
chr12	535970	536121
chr12	536226	536255
chr12	537025	537194
chr12	537454	537519
chr12	537924	538099
chr12	538692	538858
chr12	544707	544831
chr12	545403	545578
chr12	555350	555434
chr12	571104	571184
chr12	587139	587209
chr12	587217	587288
chr12	593920	593944
chr12	594179	594234
chr12	602011	602101
chr12	606780	606866
chr12	611673	611821
chr12	611933	612054
chr12	617149	617261
chr12	617311	617381
chr12	620473	620557
chr12	624305	624530
chr12	625293	625466
chr12	626021	626103
chr12	626263	626351
chr12	628819	628876
chr12	628987	629039
chr12	642447	642574
chr12	645641	645672
chr12	646964	647009
chr12	648738	648785
chr12	649984	650215
chr12	652390	652460
chr12	661476	661571
chr12	662298	662373
chr12	677193	677251
chr12	677268	677293
chr12	681493	681537
chr12	700695	700756
chr12	702269	702365
chr12	708348	708420
chr12	708666	708711
chr12	708757	708825
chr12	718284	718367
chr12	729027	729117
chr12	729941	730042
chr12	731914	732052
chr12	732085	732117
chr12	732178	732265
chr12	732402	732585
chr12	732638	732738
chr12	733034	733105
chr12	733136	733267
chr12	733573	733755
chr12	738519	738568
chr12	739095	739141
chr12	739398	739448
chr12	750026	750130
chr12	750719	750756
chr12	759865	760117
chr12	774522	774718
chr12	785508	785547
chr12	787499	787533
chr12	789703	789815
chr12	793014	793247
chr12	795472	795539
chr12	806342	806745
chr12	808795	808847
chr12	809261	809603
chr12	811230	811313
chr12	821944	821981
chr12	825815	826229
chr12	826883	826952
chr12	830798	830905
chr12	831012	831053
chr12	831105	831220
chr12	832415	832522
chr12	836580	836694
chr12	838641	838900
chr12	840435	840772
chr12	841501	841708
chr12	842050	842331
chr12	842543	842712
chr12	844435	844870
chr12	847022	848569
chr12	850572	850787
chr12	857625	857829
chr12	858776	858869
chr12	858895	859489
chr12	860008	860035
chr12	860079	860265
chr12	860300	860431
chr12	860554	860821
chr12	861115	861143
chr12	861321	861503
chr12	862366	862500
chr12	862800	863005
chr12	863154	863260
chr12	863542	863674
chr12	864101	864268
chr12	864752	864877
chr12	864961	865415
chr12	866687	866736
chr12	868562	868791
chr12	873982	874068
chr12	875494	875622
chr12	875666	876188
chr12	876903	877115
chr12	879863	880173
chr12	880387	880455
chr12	880857	881225
chr12	882333	882424
chr12	883241	883342
chr12	883456	883568
chr12	883774	884025
chr12	885349	885393
chr12	885665	885814
chr12	885848	885927
chr12	887144	887193
chr12	887271	887441
chr12	887898	888357
chr12	888706	889377
chr12	889427	889460
chr12	889886	889979
chr12	890555	890915
chr12	892810	892964
chr12	895815	895872
chr12	904873	904958
chr12	906566	906654
chr12	909276	909352
chr12	910640	910706
chr12	949251	949311
chr12	950060	950238
chr12	967843	967908
chr12	970961	971045
chr12	971446	971526
chr12	972533	972684
chr12	992478	992515
chr12	992772	992827
chr12	995873	995980
chr12	997443	997485
chr12	1007356	1008001
chr12	1014278	1014411
chr12	1014437	1014752
chr12	1024262	1024329
chr12	1027787	1028086
chr12	1057280	1057392
chr12	1061378	1061429
chr12	1062490	1063009
chr12	1063298	1063544
chr12	1076752	1076827
chr12	1084191	1084266
chr12	1089614	1089780
chr12	1091614	1091921
chr12	1091954	1092005
chr12	1094821	1094860
chr12	1095278	1095456
chr12	1097707	1097753
chr12	1097771	1097935
chr12	1120964	1121217
chr12	1141550	1141913
chr12	1159796	1159851
chr12	1159962	1160111
chr12	1161356	1161494
chr12	1162700	1162848
chr12	1169281	1169484
chr12	1171621	1171740
chr12	1172009	1172044
chr12	1181493	1181549
chr12	1183294	1183337
chr12	1183848	1183952
chr12	1185134	1185292
chr12	1216190	1216336
chr12	1216390	1216612
chr12	1217867	1217945
chr12	1232264	1232579
chr12	1240596	1240644
chr12	1242422	1242633
chr12	1245648	1245710
chr12	1254198	1254326
chr12	1257418	1257726
chr12	1258651	1258721
chr12	1260896	1260951
chr12	1262496	1262738
chr12	1262930	1263004
chr12	1269274	1269448
chr12	1271318	1271507
chr12	1285433	1285486
chr12	1285509	1285767
chr12	1287264	1287455
chr12	1297672	1297893
chr12	1297905	1298206
chr12	1298285	1298447
chr12	1298536	1298559
chr12	1300902	1300975
chr12	1306014	1306153
chr12	1309150	1309444
chr12	1322390	1322522
chr12	1327694	1327757
chr12	1329722	1329992
chr12	1336770	1336981
chr12	1347168	1347301
chr12	1349063	1349152
chr12	1349356	1349594
chr12	1349716	1349829
chr12	1351248	1351379
chr12	1353436	1353640
chr12	1353824	1353959
chr12	1362446	1362496
chr12	1362547	1362584
chr12	1362653	1362751
chr12	1368149	1368180
chr12	1375816	1375896
chr12	1382790	1382823
chr12	1383152	1383212
chr12	1383278	1383314
chr12	1387572	1387679
chr12	1388207	1388419
chr12	1388577	1388632
chr12	1389735	1390220
chr12	1390645	1390834
chr12	1394437	1394496
chr12	1405990	1406059
chr12	1408204	1408529
chr12	1412640	1412718
chr12	1414452	1414610
chr12	1422094	1422127
chr12	1423437	1423541
chr12	1423982	1424167
chr12	1442460	1442537
chr12	1442883	1442945
chr12	1443233	1443321
chr12	1443908	1443932
chr12	1444292	1444335
chr12	1446252	1446378
chr12	1446410	1446549
chr12	1449118	1449142
chr12	1449151	1449227
chr12	1449762	1449934
chr12	1451681	1451737
chr12	1453712	1453761
chr12	1454368	1454527
chr12	1461364	1461484
chr12	1469564	1469664
chr12	1473017	1473075
chr12	1473963	1474230
chr12	1475194	1475356
chr12	1484241	1484313
chr12	1496734	1496778
chr12	1496894	1496946
chr12	1498704	1498805
chr12	1498832	1498906
chr12	1507334	1507501
chr12	1508119	1508160
chr12	1508286	1508515
chr12	1508554	1508604
chr12	1513214	1513423
chr12	1514335	1514463
chr12	1522810	1522923
chr12	1526383	1526443
chr12	1542277	1542357
chr12	1543499	1543546
chr12	1543586	1543695
chr12	1545547	1545615
chr12	1554539	1554631
chr12	1555455	1555585
chr12	1556229	1556344
chr12	1559082	1559252
chr12	1559582	1559627
chr12	1559766	1559811
chr12	1559969	1560239
chr12	1563901	1563988
chr12	1565140	1565307
chr12	1566943	1566994
chr12	1567237	1567650
chr12	1569585	1569857
chr12	1570450	1570598
chr12	1570695	1571064
chr12	1571237	1571633
chr12	1572255	1573538
chr12	1573624	1573738
chr12	1574008	1574056
chr12	1579644	1579701
chr12	1582714	1582771
chr12	1585550	1585655
chr12	1586018	1586071
chr12	1589556	1589649
chr12	1591356	1591398
chr12	1591652	1591825
chr12	1592231	1592284
chr12	1595783	1595830
chr12	1595848	1595909
chr12	1598831	1598915
chr12	1599289	1599334
chr12	1610734	1610877
chr12	1612095	1612337
chr12	1612633	1612671
chr12	1612893	1613126
chr12	1624007	1624067
chr12	1625271	1625646
chr12	1625709	1625766
chr12	1637973	1638067
chr12	1639594	1639634
chr12	1657862	1657980
chr12	1664142	1664300
chr12	1670494	1670589
chr12	1679212	1679251
chr12	1679975	1680104
chr12	1718950	1719013
chr12	1732713	1732770
chr12	1733758	1733899
chr12	1738071	1738106
chr12	1738163	1738202
chr12	1740792	1740859
chr12	1743459	1743689
chr12	1748341	1748393
chr12	1751626	1751743
chr12	1752050	1752126
chr12	1752254	1752397
chr12	1757250	1757456
chr12	1759423	1759507
chr12	1759865	1760071
chr12	1760295	1760509
chr12	1763143	1763230
chr12	1763264	1763505
chr12	1765364	1765527
chr12	1765573	1765837
chr12	1765882	1766191
chr12	1767268	1767410
chr12	1767450	1767501
chr12	1767576	1767711
chr12	1767736	1768102
chr12	1774732	1774815
chr12	1775126	1775191
chr12	1781004	1781068
chr12	1791856	1791912
chr12	1799836	1799908
chr12	1801285	1801520
chr12	1802062	1802131
chr12	1804050	1804099
chr12	1804119	1804197
chr12	1807361	1807426
chr12	1810356	1810958
chr12	1813478	1813641
chr12	1813691	1813889
chr12	1814040	1814155
chr12	1814975	1815121
chr12	1816026	1816208
chr12	1818028	1818166
chr12	1823944	1823988
chr12	1824831	1824953
chr12	1826017	1826101
chr12	1830643	1830887
chr12	1833401	1833473
chr12	1837997	1838061
chr12	1839562	1839651
chr12	1853303	1853493
chr12	1854020	1854120
chr12	1854684	1854779
chr12	1857735	1857819
chr12	1858369	1858469
chr12	1858679	1858739
chr12	1859225	1859275
chr12	1860524	1860594
chr12	1862279	1862430
chr12	1863667	1863751
chr12	1864409	1864506
chr12	1865384	1865482
chr12	1865600	1865802
chr12	1866429	1866498
chr12	1869262	1869418
chr12	1870844	1870955
chr12	1886860	1887004
chr12	1887307	1887410
chr12	1892483	1892570
chr12	1899355	1899448
chr12	1916058	1916192
chr12	1917862	1918176
chr12	1919152	1919220
chr12	1919348	1919540
chr12	1919603	1919622
chr12	1925472	1925513
chr12	1925641	1925726
chr12	1926697	1926726
chr12	1928510	1928562
chr12	1928690	1928728
chr12	1929418	1929486
chr12	1929783	1929812
chr12	1932098	1932234
chr12	1932287	1932321
chr12	1932408	1932607
chr12	1934854	1934993
chr12	1935456	1935543
chr12	1935602	1935692
chr12	1936477	1936571
chr12	1940957	1941016
chr12	1944965	1945119
chr12	1946988	1947023
chr12	1947264	1947368
chr12	1948170	1948215
chr12	1949855	1950263
chr12	1950519	1950644
chr12	1952485	1952691
chr12	1954372	1954581
chr12	1959972	1960031
chr12	1970668	1970695
chr12	1970852	1970906
chr12	1972676	1972836
chr12	1973674	1973768
chr12	1977221	1977292
chr12	1977353	1977437
chr12	1981785	1981915
chr12	1983693	1983838
chr12	1984807	1984881
chr12	1988303	1988466
chr12	1992256	1992443
chr12	1993185	1993445
chr12	2000018	2000276
chr12	2003502	2003541
chr12	2006413	2006477
chr12	2006670	2006790
chr12	2006802	2007023
chr12	2009668	2009783
chr12	2011996	2012119
chr12	2012196	2012298
chr12	2015230	2015292
chr12	2016697	2016798
chr12	2017627	2017772
chr12	2017979	2018088
chr12	2018623	2018791
chr12	2021450	2021651
chr12	2022289	2022362
chr12	2028856	2029037
chr12	2029286	2029494
chr12	2029980	2030057
chr12	2032113	2032567
chr12	2032719	2033073
chr12	2033110	2033169
chr12	2033213	2033362
chr12	2033850	2033971
chr12	2035002	2035048
chr12	2035117	2035217
chr12	2035821	2035955
chr12	2036794	2036853
chr12	2037223	2037298
chr12	2037381	2037503
chr12	2037629	2037683
chr12	2037820	2037846
chr12	2037925	2038165
chr12	2039083	2039147
chr12	2039362	2039576
chr12	2040074	2040442
chr12	2041427	2041463
chr12	2043495	2043569
chr12	2043628	2043732
chr12	2044629	2044789
chr12	2048136	2048390
chr12	2050045	2050095
chr12	2053097	2053198
chr12	2054116	2054278
chr12	2054335	2054648
chr12	2055216	2055790
chr12	2060500	2060573
chr12	2060608	2060675
chr12	2061174	2061345
chr12	2061987	2062029
chr12	2062408	2062444
chr12	2063070	2063307
chr12	2064128	2064170
chr12	2066996	2067032
chr12	2071723	2071755
chr12	2075692	2075748
chr12	2077623	2077745
chr12	2087128	2087210
chr12	2089859	2090013
chr12	2090511	2090653
chr12	2094647	2094983
chr12	2099467	2099865
chr12	2100039	2100103
chr12	2100369	2100558
chr12	2105913	2105979
chr12	2109377	2109431
chr12	2117170	2117259
chr12	2119584	2119655
chr12	2124842	2124922
chr12	2125260	2125527
chr12	2130875	2131139
chr12	2133575	2133653
chr12	2140088	2140171
chr12	2140996	2141093
chr12	2144380	2144605
chr12	2145229	2145273
chr12	2145300	2145405
chr12	2146437	2146507
chr12	2151809	2151952
chr12	2153412	2153499
chr12	2159763	2160007
chr12	2164888	2164919
chr12	2169543	2169724
chr12	2174334	2174470
chr12	2175888	2175998
chr12	2177379	2177474
chr12	2177851	2177884
chr12	2178090	2178126
chr12	2180918	2181010
chr12	2188703	2188800
chr12	2189039	2189091
chr12	2189202	2189415
chr12	2192867	2193050
chr12	2195786	2195811
chr12	2198046	2198159
chr12	2204501	2204825
chr12	2214141	2214227
chr12	2214277	2214310
chr12	2216112	2216221
chr12	2219433	2219559
chr12	2227494	2227557
chr12	2231334	2231558
chr12	2231612	2231642
chr12	2234546	2234585
chr12	2234867	2234955
chr12	2234965	2235058
chr12	2235879	2235969
chr12	2237580	2237637
chr12	2237719	2237766
chr12	2244393	2244571
chr12	2245391	2245473
chr12	2247228	2247263
chr12	2247413	2247500
chr12	2247509	2247599
chr12	2247787	2247913
chr12	2248149	2248283
chr12	2248515	2248649
chr12	2254485	2254583
chr12	2263739	2263867
chr12	2265630	2265668
chr12	2268315	2268359
chr12	2268438	2268523
chr12	2270920	2270957
chr12	2272382	2272428
chr12	2275447	2275480
chr12	2278373	2278533
chr12	2281424	2281596
chr12	2282156	2282258
chr12	2290256	2290313
chr12	2290613	2290785
chr12	2293228	2293333
chr12	2299858	2299951
chr12	2303459	2303539
chr12	2304025	2304157
chr12	2307441	2307494
chr12	2308137	2308253
chr12	2310062	2310224
chr12	2315414	2315442
chr12	2315558	2315645
chr12	2315835	2316012
chr12	2316917	2317127
chr12	2328005	2328159
chr12	2331687	2331850
chr12	2335460	2335494
chr12	2336735	2336771
chr12	2336844	2336989
chr12	2337823	2337896
chr12	2338833	2339075
chr12	2349869	2350142
chr12	2356438	2356548
chr12	2358385	2358455
chr12	2358626	2358876
chr12	2360136	2360220
chr12	2363094	2363130
chr12	2364517	2364638
chr12	2371840	2371888
chr12	2375980	2376327
chr12	2382971	2383105
chr12	2384855	2384930
chr12	2392887	2392965
chr12	2399709	2399762
chr12	2406782	2406824
chr12	2428373	2428550
chr12	2436970	2437104
chr12	2447820	2447859
chr12	2461421	2461487
chr12	2464255	2464328
chr12	2465527	2465694
chr12	2466482	2466538
chr12	2466618	2466683
chr12	2468899	2468963
chr12	2468972	2469089
chr12	2469429	2469556
chr12	2472666	2472834
chr12	2473745	2473801
chr12	2475034	2475075
chr12	2475125	2475186
chr12	2483835	2484021
chr12	2484213	2484538
chr12	2485199	2485238
chr12	2485693	2485713
chr12	2488893	2488954
chr12	2491157	2491292
chr12	2491694	2491716
chr12	2492219	2492456
chr12	2509292	2509312
chr12	2509464	2509699
chr12	2517504	2517576
chr12	2517639	2517725
chr12	2517780	2517827
chr12	2526754	2526967
chr12	2529357	2529494
chr12	2530358	2530445
chr12	2533464	2533510
chr12	2535077	2535244
chr12	2536365	2536412
chr12	2541278	2541505
chr12	2545842	2546015
chr12	2547003	2547218
chr12	2550941	2551042
chr12	2561013	2561227
chr12	2562168	2562396
chr12	2563876	2564051
chr12	2564780	2564929
chr12	2565267	2565338
chr12	2572621	2572742
chr12	2575298	2575429
chr12	2576633	2576722
chr12	2576787	2576939
chr12	2579776	2579893
chr12	2581302	2581393
chr12	2584502	2584597
chr12	2585102	2585216
chr12	2586032	2586075
chr12	2586397	2586563
chr12	2587921	2588144
chr12	2589963	2590132
chr12	2591326	2591451
chr12	2593343	2593385
chr12	2604561	2604714
chr12	2611319	2611377
chr12	2612944	2613345
chr12	2613463	2613685
chr12	2613702	2613852
chr12	2614034	2614096
chr12	2614167	2614190
chr12	2614692	2614931
chr12	2616625	2616693
chr12	2626496	2626663
chr12	2627781	2627941
chr12	2629143	2629221
chr12	2629248	2629290
chr12	2630453	2630482
chr12	2630969	2631200
chr12	2633250	2633332
chr12	2634551	2634672
chr12	2644249	2644424
chr12	2645004	2645116
chr12	2646110	2646217
chr12	2648353	2648468
chr12	2654002	2654078
chr12	2656517	2656653
chr12	2658854	2659218
chr12	2665577	2665703
chr12	2667855	2668075
chr12	2668167	2668217
chr12	2670324	2670556
chr12	2670581	2670767
chr12	2671332	2671372
chr12	2671404	2671459
chr12	2671570	2671626
chr12	2671921	2672087
chr12	2672101	2672375
chr12	2672477	2672520
chr12	2677081	2677405
chr12	2709508	2709806
chr12	2764276	2764339
chr12	2766871	2767001
chr12	2776227	2776271
chr12	2776553	2776740
chr12	2777149	2777305
chr12	2777330	2777395
chr12	2778495	2778551
chr12	2778579	2778688
chr12	2779274	2779369
chr12	2779420	2779564
chr12	2779816	2780013
chr12	2780588	2780791
chr12	2782617	2782812
chr12	2782936	2783174
chr12	2783284	2783381
chr12	2792199	2792298
chr12	2795069	2795106
chr12	2796679	2796757
chr12	2797323	2797386
chr12	2797526	2797726
chr12	2799507	2799654
chr12	2800147	2800254
chr12	2800686	2800791
chr12	2800978	2801028
chr12	2801115	2801207
chr12	2802200	2802340
chr12	2803185	2803302
chr12	2803345	2803381
chr12	2806596	2806733
chr12	2807037	2807106
chr12	2810131	2810158
chr12	2814060	2814267
chr12	2822522	2822663
chr12	2834486	2834540
chr12	2834649	2834677
chr12	2837395	2837503
chr12	2837630	2837731
chr12	2838074	2838169
chr12	2838435	2838572
chr12	2838695	2838752
chr12	2838805	2839002
chr12	2843743	2843924
chr12	2844704	2844872
chr12	2845815	2845967
chr12	2847985	2848154
chr12	2851520	2851578
chr12	2853533	2853740
chr12	2853843	2853942
chr12	2854745	2854834
chr12	2856481	2856646
chr12	2866379	2866480
chr12	2867537	2867578
chr12	2867613	2867654
chr12	2867794	2867877
chr12	2874980	2875016
chr12	2881809	2881943
chr12	2889277	2889343
chr12	2900198	2900264
chr12	2910569	2910670
chr12	2912003	2912109
chr12	2912184	2912288
chr12	2912811	2912942
chr12	2913848	2913906
chr12	2917069	2917118
chr12	2917598	2917720
chr12	2919492	2919630
chr12	2937658	2937728
chr12	2938274	2938371
chr12	2938661	2938839
chr12	2939074	2939362
chr12	2942793	2943002
chr12	2943311	2943562
chr12	2950122	2950151
chr12	2950206	2950374
chr12	2974161	2974424
chr12	2978266	2978295
chr12	2978329	2978386
chr12	2978496	2978516
chr12	2978907	2978972
chr12	2982285	2982319
chr12	2983116	2983231
chr12	2990427	2990502
chr12	2993411	2993505
chr12	2996787	2996865
chr12	2997962	2998076
chr12	2998499	2998600
chr12	3001268	3001339
chr12	3012185	3012224
chr12	3012988	3013189
chr12	3017469	3017528
chr12	3019494	3019559
chr12	3019638	3019687
chr12	3019788	3020124
chr12	3036906	3036981
chr12	3051069	3051136
chr12	3053088	3053218
chr12	3057937	3058112
chr12	3062445	3062559
chr12	3062683	3062751
chr12	3063014	3063089
chr12	3063428	3063481
chr12	3066167	3066259
chr12	3067529	3067658
chr12	3076734	3076822
chr12	3086436	3086511
chr12	3097099	3097180
chr12	3102515	3102581
chr12	3102880	3102917
chr12	3108878	3108970
chr12	3112514	3112630
chr12	3118549	3118578
chr12	3121902	3122006
chr12	3125127	3125252
chr12	3126703	3126783
chr12	3128259	3128394
chr12	3129113	3129261
chr12	3130336	3130554
chr12	3130690	3130739
chr12	3130790	3130854
chr12	3135210	3135275
chr12	3135422	3135526
chr12	3142012	3142053
chr12	3143179	3143318
chr12	3144472	3144578
chr12	3145144	3145203
chr12	3145708	3145893
chr12	3147177	3147226
chr12	3148299	3148382
chr12	3149529	3149677
chr12	3151453	3151624
chr12	3155226	3155330
chr12	3158390	3158429
chr12	3158512	3158550
chr12	3158574	3158677
chr12	3158918	3158960
chr12	3158972	3159004
chr12	3161643	3161685
